plot_id,plot_info_id,plot_location,main_crop_onplot,Season,plot_area_hectare,plot_tenure,other_plot_tenure,hh_decision,plot_soil_fertility,surrounding_plot,other_surrounding_plot,intercropping_plot,push_pull_plot,plot_irrigated,fertilizer_on,insecticide_on,herbicide_on,harvested_dry,crop_suffer_FAW,perc_lost_FAW,crop_suffer_Sborer,perc_lost_Sborer,crop_suffer_Striga,perc_lost_Striga,crop_suffer_TutaAbsoluta,percent_lost_TutaAbsoluta,FAW_first_strategy-control_FAW_one,FAW_first_strategy-specify_other_strategy_FAW_one,FAW_first_strategy-effectiveness_FAW_one,FAW_second_strategy-control_FAW_two,FAW_second_strategy-specify_other_strategy_FAW_two,FAW_second_strategy-effectiveness_FAW_two,FAW_third_strategy-control_FAW_three,FAW_third_strategy-specify_other_strategy_FAW_three,FAW_third_strategy-effectiveness_FAW_three,Stemborer_first_strategy-control_Stemborer_first,Stemborer_first_strategy-specify_other_strategy_Stemborer_first,Stemborer_first_strategy-effectiveness_Stemborer_first,Stemborer_second_strategy-control_Stemborer_second,Stemborer_second_strategy-specify_other_strategy_Stemborer_second,Stemborer_second_strategy-effectiveness_Stemborer_second,Stemborer_third_strategy-control_Stemborer_third,Stemborer_third_strategy-specify_other_strategy_Stemborer_third,Stemborer_third_strategy-effectiveness_Stemborer_third,Striga_first_strategy-control_Striga_first,Striga_first_strategy-specify_other_Striga_first,Striga_first_strategy-effective_control_Striga_first,Striga_second_strategy-control_Striga_second,Striga_second_strategy-specify_other_Striga_second,Striga_second_strategy-effective_control_Striga_second,Striga_third_strategy-control_Striga_third,Striga_third_strategy-specify_other_Striga_third,Striga_third_strategy-effective_control_Striga_third,TutaAbsoluta_first_strategy_count,TutaAbsoluta_first_strategy-control_TutaAbsoluta_first,TutaAbsoluta_first_strategy-other_strategies_control_TutaAbsoluta_first,TutaAbsoluta_first_strategy-effective_strategy_control_TutaAbsoluta_first,TutaAbsoluta_second_strategy_count,TutaAbsoluta_second_strategy-control_TutaAbsoluta_second,TutaAbsoluta_second_strategy-other_strategies_control_TutaAbsoluta_second,TutaAbsoluta_second_strategy-effective_strategy_control_TutaAbsoluta_second,TutaAbsoluta_third_strategy_count,TutaAbsoluta_third_strategy-control_TutaAbsoluta_third,TutaAbsoluta_third_strategy-other_strategies_control_TutaAbsoluta_third,TutaAbsoluta_third_strategy-effective_strategy_control_TutaAbsoluta_third,constraints_for_maize_production_count,constraints_for_tomato_production_count,PARENT_KEY,KEY
202107120344,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_,Medium,Settlement,,Yes,No,No,Yes,No,No,200.0,Yes,10.0,No,,No,,,,Uprooting_Infested_Plant_And_Burning,,Low,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:ee296227-d961-4726-a964-236b30ff4b58,uuid:ee296227-d961-4726-a964-236b30ff4b58/sclamp/Season_Information[1]
202107124200,1,Guaro,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_,Low,Settlement,,Yes,No,No,No,No,No,100.0,No,,Yes,10.0,No,,,,,,,,,,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:18bfa27d-c82e-4023-80d3-5cbe1595fd30,uuid:18bfa27d-c82e-4023-80d3-5cbe1595fd30/sclamp/Season_Information[1]
202107122758,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_,Good,Farmeland,,Yes,No,No,No,No,No,250.0,Yes,20.0,Yes,20.0,No,,,,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Low,Uprooting_Infested_Plant_And_Burning,,Low,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Low,Uprooting_Infested_Plant_And_Burning,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:94213dc1-005b-4489-aae8-86db0f9eb554,uuid:94213dc1-005b-4489-aae8-86db0f9eb554/sclamp/Season_Information[1]
202107120650,1,Guaro,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_,Low,Settlement,,Yes,No,No,Yes,No,No,200.0,Yes,25.0,Yes,10.0,No,,,,Herbal_Plants,,High,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Herbal_Plants,,High,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:40c97b53-22f7-4021-95d5-a4fa01989a7d,uuid:40c97b53-22f7-4021-95d5-a4fa01989a7d/sclamp/Season_Information[1]
202107122141,2,Fanta,Maize,Short_rain_season_ShortRain,0.0625,Rented_shared_in,,Head_,Medium,Farmeland,,Yes,No,No,Yes,No,No,150.0,Yes,20.0,Yes,10.0,No,,,,Herbal_Plants,,High,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Low,Herbal_Plants,,Medium,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:40c97b53-22f7-4021-95d5-a4fa01989a7d,uuid:40c97b53-22f7-4021-95d5-a4fa01989a7d/sclamp/Season_Information[2]
202107110218,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_,Good,Settlement,,Yes,No,No,Yes,No,No,150.0,Yes,10.0,Yes,25.0,No,,,,Herbal_Plants,,Low,None,,,,,,Herbal_Plants,,Low,None,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:43d88ed3-5908-46cb-9789-3dde2cd308e1,uuid:43d88ed3-5908-46cb-9789-3dde2cd308e1/sclamp/Season_Information[1]
202107114811,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Settlement,,Yes,No,No,Yes,No,No,350.0,No,,Yes,25.0,No,,,,,,,,,,,,,Mechanically_Remove_The_Insect,,Medium,Overweeding_Frequent_Weeding,,Low,None,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:d3efd66c-bd84-41d0-8971-db8d4df8326e,uuid:d3efd66c-bd84-41d0-8971-db8d4df8326e/sclamp/Season_Information[1]
202107113407,1,Guaro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Spouse,Low,Settlement,,Yes,No,No,Yes,No,No,250.0,Yes,25.0,Yes,15.0,No,,,,Mechanically_Remove_The_Insect,,High,Uprooting_Infested_Plant_And_Burning,,Medium,Manure_Application,,Low,Mechanically_Remove_The_Insect,,High,Uprooting_Infested_Plant_And_Burning,,Low,Overweeding_Frequent_Weeding,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:908c78b0-46df-4acb-a583-a5a0bafc30f7,uuid:908c78b0-46df-4acb-a583-a5a0bafc30f7/sclamp/Season_Information[1]
202107111415,1,Guaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Settlement,,Yes,No,No,Yes,No,No,400.0,Yes,20.0,Yes,10.0,No,,,,Uprooting_Infested_Plant_And_Burning,,High,Mechanically_Remove_The_Insect,,Medium,Overweeding_Frequent_Weeding,,Low,Mechanically_Remove_The_Insect,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,Overweeding_Frequent_Weeding,,Low,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:ee95e5f7-42ee-4266-a0d3-10ddc1881e44,uuid:ee95e5f7-42ee-4266-a0d3-10ddc1881e44/sclamp/Season_Information[1]
202107115100,1,Guaro,Maize,Short_rain_season_ShortRain,0.12,Owned,,Head_,Medium,Settlement,,No,No,No,Yes,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:accd2f08-b670-46f2-8ed2-5ba9ddcbbb40,uuid:accd2f08-b670-46f2-8ed2-5ba9ddcbbb40/sclamp/Season_Information[1]
202107121104,1,Guwaro,Maize,Short_rain_season_ShortRain,0.1,Owned,,Head_,Medium,Farmeland,,Yes,Yes,No,No,No,No,50.0,Yes,30.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Intercropping_With_Other_Crops,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e917f2f1-082c-4139-94a5-2f166e29cfc1,uuid:e917f2f1-082c-4139-94a5-2f166e29cfc1/sclamp/Season_Information[1]
202107121057,1,Guwaro,Maize,Short_rain_season_ShortRain,0.1,Owned,,Head_,Medium,Farmeland,,No,Yes,No,No,No,No,50.0,Yes,20.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:50b579ab-4d91-4f39-aa95-6aef70492dd8,uuid:50b579ab-4d91-4f39-aa95-6aef70492dd8/sclamp/Season_Information[1]
202107121051,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,No,No,No,200.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:be7f2dc9-92e8-4c1c-8ad0-aadc102306dd,uuid:be7f2dc9-92e8-4c1c-8ad0-aadc102306dd/sclamp/Season_Information[1]
202107121051,2,Guwaro,Tomato,Long_rain_season_LongRain,0.06,Owned,,Head_,Good,Farmeland,,No,,Yes,Yes,No,No,200.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:be7f2dc9-92e8-4c1c-8ad0-aadc102306dd,uuid:be7f2dc9-92e8-4c1c-8ad0-aadc102306dd/sclamp/Season_Information[2]
202107121044,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Medium,Farmeland,,Yes,Yes,No,No,No,No,200.0,Yes,20.0,Yes,20.0,No,,,,Push_pull_Technology,,Medium,Crop_Rotation,,Medium,Manure_Application,,Medium,Ash_pepper,,Medium,Manure_Application,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:69c66396-ea65-462d-8df2-63d9d238b7e1,uuid:69c66396-ea65-462d-8df2-63d9d238b7e1/sclamp/Season_Information[1]
202107121044,2,Guwaro,Tomato,Long_rain_season_LongRain,0.05,Owned,,Head_,Medium,Farmeland,,No,,No,No,No,No,100.0,,,,,,,Yes,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Training_on_Pest_and_disease_management,,Medium,3,Mechanically_Remove_The_Insect,,Medium,3,Improved_seed,,Medium,3,3,uuid:69c66396-ea65-462d-8df2-63d9d238b7e1,uuid:69c66396-ea65-462d-8df2-63d9d238b7e1/sclamp/Season_Information[2]
202107120304,1,Guwaro,Maize,Short_rain_season_ShortRain,0.2,Owned,,Head_,Good,Farmeland,,No,No,No,Yes,No,No,250.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:87986548-b11d-414b-9ad9-58787de18834,uuid:87986548-b11d-414b-9ad9-58787de18834/sclamp/Season_Information[1]
202107111349,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,250.0,No,,Yes,20.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:e413e237-ae3e-46a8-b1b1-4c3dd2ee9b65,uuid:e413e237-ae3e-46a8-b1b1-4c3dd2ee9b65/sclamp/Season_Information[1]
202107115721,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,400.0,No,,Yes,25.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:9d34ee50-e68f-4332-9a42-2cb09b307a13,uuid:9d34ee50-e68f-4332-9a42-2cb09b307a13/sclamp/Season_Information[1]
202107114314,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,200.0,No,,Yes,35.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:be5dda67-1236-49ae-8b2d-8acb1d55f5a8,uuid:be5dda67-1236-49ae-8b2d-8acb1d55f5a8/sclamp/Season_Information[1]
202107112650,1,Garo,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:be9a2db9-df5e-4ffb-b1a5-ec4c24bf2524,uuid:be9a2db9-df5e-4ffb-b1a5-ec4c24bf2524/sclamp/Season_Information[1]
202107110442,1,Limat boudin 2,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,400.0,No,,Yes,30.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:34683265-41c8-4371-819b-878d3aadb48e,uuid:34683265-41c8-4371-819b-878d3aadb48e/sclamp/Season_Information[1]
202107112743,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_other_household_member,Medium,Farmeland,,Yes,No,No,Yes,No,No,100.0,Yes,35.0,No,,No,,,,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a4e1cd7e-4276-4eeb-b303-9dcd1faa4fdd,uuid:a4e1cd7e-4276-4eeb-b303-9dcd1faa4fdd/sclamp/Season_Information[1]
202107110757,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_spouse_and_other_household,Medium,Farmeland,,Yes,No,No,Yes,No,No,200.0,Yes,30.0,No,,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:b869fd12-79c5-4c8c-bc4b-32354f67e9e5,uuid:b869fd12-79c5-4c8c-bc4b-32354f67e9e5/sclamp/Season_Information[1]
202107114333,1,Cell 8,Maize,Short_rain_season_ShortRain,0.5,Rented_shared_in,,Head_spouse_and_other_household,Medium,Farmeland,,No,No,No,Yes,No,No,400.0,Yes,30.0,No,,No,,,,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:95c58a82-86b6-49fe-ad78-26897faa7e66,uuid:95c58a82-86b6-49fe-ad78-26897faa7e66/sclamp/Season_Information[1]
202107112357,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,Yes,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:bd3c4868-8172-42ff-be8b-fb45b705abaf,uuid:bd3c4868-8172-42ff-be8b-fb45b705abaf/sclamp/Season_Information[1]
202107115859,1,Guaro ,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_spouse_and_other_household,Good,Farmeland,,Yes,No,No,Yes,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:054f1402-d878-491f-8cb0-90a578fc43ce,uuid:054f1402-d878-491f-8cb0-90a578fc43ce/sclamp/Season_Information[1]
202107123124,1,Aratasa,Maize,Short_rain_season_ShortRain,0.25,Rented_shared_in,,Head_,Good,Farmeland,,No,No,No,Yes,No,No,1400.0,Yes,7.0,Yes,5.0,No,,,,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Low,None,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:9d207b76-9aaf-4628-9e9e-18922587f91a,uuid:9d207b76-9aaf-4628-9e9e-18922587f91a/sclamp/Season_Information[1]
202107123124,2,Aratasa2,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,No,No,No,Yes,No,No,1400.0,Yes,8.0,Yes,10.0,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:9d207b76-9aaf-4628-9e9e-18922587f91a,uuid:9d207b76-9aaf-4628-9e9e-18922587f91a/sclamp/Season_Information[2]
202107123134,1,Goro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_other_household_member,Medium,Farmeland,,Yes,Yes,No,Yes,No,No,500.0,Yes,10.0,No,,No,,,,Push_pull_Technology,,High,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:ac477cab-1ee7-413a-b50f-e70edf3e3e61,uuid:ac477cab-1ee7-413a-b50f-e70edf3e3e61/sclamp/Season_Information[1]
202107123146,1,Guta,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,Yes,Yes,No,Yes,No,No,175.0,Yes,25.0,Yes,14.0,No,,,,Push_pull_Technology,,High,Mechanically_Remove_The_Insect,,Medium,None,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:b26de55c-1a49-45fc-b703-8d291edd17aa,uuid:b26de55c-1a49-45fc-b703-8d291edd17aa/sclamp/Season_Information[1]
202107123146,2,Goro,Tomato,Long_rain_season_LongRain,0.0625,Owned,,Head_and_spouse_jointly,Low,Settlement,,No,,Yes,No,No,No,25.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:b26de55c-1a49-45fc-b703-8d291edd17aa,uuid:b26de55c-1a49-45fc-b703-8d291edd17aa/sclamp/Season_Information[2]
202107123156,1,Goro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Medium,Settlement,,Yes,No,No,Yes,No,No,200.0,Yes,35.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:aedb1f36-02c0-48ff-b8ff-d3341d050458,uuid:aedb1f36-02c0-48ff-b8ff-d3341d050458/sclamp/Season_Information[1]
202107123204,1,Goro,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_other_household_member,Good,Settlement,,No,Yes,Yes,Yes,No,No,300.0,Yes,15.0,Yes,10.0,No,,,,Push_pull_Technology,,High,Mechanically_Remove_The_Insect,,Low,None,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:d1a37876-85c7-41ac-bfc1-0bacbad3b4e9,uuid:d1a37876-85c7-41ac-bfc1-0bacbad3b4e9/sclamp/Season_Information[1]
202107112659,1,Guaro ,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_and_spouse_jointly,Good,Settlement,,Yes,No,No,Yes,No,No,200.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:7138881d-0d0e-4cd8-84bb-63a40c3d4dfb,uuid:7138881d-0d0e-4cd8-84bb-63a40c3d4dfb/sclamp/Season_Information[1]
202107110748,1,Guaro ,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Medium,Settlement,,Yes,No,No,Yes,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:15d5f3ef-0959-49f0-a320-2dfbecd0382b,uuid:15d5f3ef-0959-49f0-a320-2dfbecd0382b/sclamp/Season_Information[1]
202107114721,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Settlement,,Yes,No,No,Yes,No,No,400.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:0ffc6dee-f1a7-4d62-ae97-e3c17589fb44,uuid:0ffc6dee-f1a7-4d62-ae97-e3c17589fb44/sclamp/Season_Information[1]
202107113335,1,Guaro ,Maize,Short_rain_season_ShortRain,0.0625,Owned,,Head_and_spouse_jointly,Low,Settlement,,Yes,No,No,Yes,No,No,100.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:16af2608-a1a7-46fc-bd2b-6d59dbfda0bb,uuid:16af2608-a1a7-46fc-bd2b-6d59dbfda0bb/sclamp/Season_Information[1]
202107110755,1,Guaro ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Settlement,,Yes,No,No,Yes,No,No,150.0,Yes,10.0,No,,No,,,,Mechanically_Remove_The_Insect,,Medium,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:2b101b96-e022-4221-9a6e-b757ca2c68e9,uuid:2b101b96-e022-4221-9a6e-b757ca2c68e9/sclamp/Season_Information[1]
202107114833,1,Guwaro,Maize,Short_rain_season_ShortRain,0.2,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,No,No,No,150.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:97f02518-c0a4-4741-8260-8545a9dd0185,uuid:97f02518-c0a4-4741-8260-8545a9dd0185/sclamp/Season_Information[1]
202107114826,1,Guwaro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,Yes,No,No,600.0,Yes,20.0,Yes,20.0,No,,,,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,Mechanically_Remove_The_Insect,,Medium,Herbal_Plants,,Medium,Crop_Rotation,,Medium,Push_pull_Technology,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:9ec8826d-4799-4d17-b4cc-35fcd77c2856,uuid:9ec8826d-4799-4d17-b4cc-35fcd77c2856/sclamp/Season_Information[1]
202107114818,1,Gwaro,Maize,Short_rain_season_ShortRain,0.5,Owned,,Head_,Medium,Bush,,Yes,Yes,No,Yes,No,No,0.5,Yes,30.0,Yes,30.0,No,,,,Crop_Rotation,,Medium,Intercropping_With_Other_Crops,,Medium,Mechanically_Remove_The_Insect,,Medium,Crop_Rotation,,Medium,Uprooting_Infested_Plant_And_Burning,,Medium,Mechanically_Remove_The_Insect,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:89a2a445-504b-4296-8eb0-ac27c524d322,uuid:89a2a445-504b-4296-8eb0-ac27c524d322/sclamp/Season_Information[1]
202107114818,2,Guwaro,Tomato,Long_rain_season_LongRain,0.1,Owned,,Head_,Medium,Farmeland,,No,,No,Yes,No,No,100.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:89a2a445-504b-4296-8eb0-ac27c524d322,uuid:89a2a445-504b-4296-8eb0-ac27c524d322/sclamp/Season_Information[2]
202107114812,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Other_household_member,Medium,Farmeland,,No,No,No,Yes,No,No,300.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:2873f56a-bf3e-4d90-934c-479ea3e4a12e,uuid:2873f56a-bf3e-4d90-934c-479ea3e4a12e/sclamp/Season_Information[1]
202107114805,1,Guwaro,Maize,Short_rain_season_ShortRain,0.3,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,Yes,No,No,300.0,Yes,15.0,Yes,15.0,No,,,,Crop_Rotation,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,Ash_pepper,,Medium,Mechanically_Remove_The_Insect,,Medium,Push_pull_Technology,,Medium,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:507d3025-8c45-45c7-ace8-083782b10b4e,uuid:507d3025-8c45-45c7-ace8-083782b10b4e/sclamp/Season_Information[1]
202107114758,1,Guwaro,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_,Good,Farmeland,,Yes,Yes,No,Yes,No,No,3000.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a8a364b1-d574-4c41-b092-48137c5b25f9,uuid:a8a364b1-d574-4c41-b092-48137c5b25f9/sclamp/Season_Information[1]
202107114758,2,Guwaro,Tomato,Long_rain_season_LongRain,0.06,Owned,,Head_,Good,Farmeland,,No,,No,Yes,No,No,120.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:a8a364b1-d574-4c41-b092-48137c5b25f9,uuid:a8a364b1-d574-4c41-b092-48137c5b25f9/sclamp/Season_Information[2]
202107104905,1,Garo,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,No,No,350.0,Yes,35.0,No,,No,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:475ff545-51c7-4ecc-bb31-104a995dbb24,uuid:475ff545-51c7-4ecc-bb31-104a995dbb24/sclamp/Season_Information[1]
202107102529,1,Garo,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,No,No,No,550.0,Yes,25.0,No,,No,,,,Mechanically_Remove_The_Insect,,Low,None,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:52c79a6f-0990-4b4f-8f46-5cda95f16c7a,uuid:52c79a6f-0990-4b4f-8f46-5cda95f16c7a/sclamp/Season_Information[1]
202107103901,2,Garo,Tomato,Long_rain_season_LongRain,0.0325,Owned,,Head_and_spouse_jointly,Medium,Farmeland,,No,,No,No,No,No,100.0,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:52c79a6f-0990-4b4f-8f46-5cda95f16c7a,uuid:52c79a6f-0990-4b4f-8f46-5cda95f16c7a/sclamp/Season_Information[2]
202107104132,1,Garo ,Maize,Short_rain_season_ShortRain,0.125,Owned,,Head_and_spouse_jointly,Good,Farmeland,,No,No,No,No,No,No,400.0,No,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:cd67ecb6-412f-4f44-98b9-988481d55a31,uuid:cd67ecb6-412f-4f44-98b9-988481d55a31/sclamp/Season_Information[1]
202107102050,1,Wyde 2,Maize,Short_rain_season_ShortRain,0.25,Owned,,Head_and_spouse_jointly,Good,Farmeland,,Yes,No,No,Yes,No,No,400.0,No,,Yes,35.0,No,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,3,3,uuid:766284b0-a744-4207-b070-026fb36682df,uuid:766284b0-a744-4207-b070-026fb36682df/sclamp/Season_Information[1]
